round_update,round_number,round_start_date,round_end_date,grant_title,grant_id,region,category,url,match_amount,num_contributions,num_unique_contributors,crowdfund_amount_contributions_usd,crowdfund_amount_contributions_usd_update,total,total_update,region_update,count,total_update_grouped,grant_id_update
GR04,4,2020-01-06,2020-01-21,Trinity - Research for migration of Ethereum 1.x to 2.0,146,none,Infra Tech,https://gitcoin.co/grants/146/trinity-research-for-migration-of-ethereum-1x-to-,2391,84,81,3457,3457,5848,5848,worlwide,1,197656,5
GR04,4,2020-01-06,2020-01-21,Nethermind,142,undefined,Infra Tech,https://gitcoin.co/grants/142/nethermind,1493,63,58,3669,3669,5162,5162,worlwide,1,197656,9
GR04,4,2020-01-06,2020-01-21,Trinity - Ethereum 2.0 client,147,none,Infra Tech,https://gitcoin.co/grants/147/trinity-ethereum-20-client,1590,70,64,3321,3321,4911,4911,worlwide,1,197656,6
GR04,4,2020-01-06,2020-01-21,Cryptorado: Community Outreach & Expansion,220,north_america,Community,https://gitcoin.co/grants/220/cryptorado-community-outreach-expansion,4683,26,25,166,166,4849,4849,north america,1,32272,7
GR04,4,2020-01-06,2020-01-21,WalletConnect,275,europe,Infra Tech,https://gitcoin.co/grants/275/walletconnect,1757,79,73,2623,2623,4380,4380,europe,1,13962,6
GR04,4,2020-01-06,2020-01-21,Vocdoni - Decentralized anonymous voting,202,none,Infra Tech,https://gitcoin.co/grants/202/vocdoni-decentralized-anonymous-voting,2228,74,65,2150,2150,4378,4378,worlwide,1,197656,7
GR04,4,2020-01-06,2020-01-21,Ethereum Magicians,223,undefined,Community,https://gitcoin.co/grants/223/ethereum-magicians,3746,54,51,476,476,4222,4222,worlwide,1,197656,9
GR04,4,2020-01-06,2020-01-21,Uniswap,48,none,dApp Tech,https://gitcoin.co/grants/48/uniswap,3439,94,91,614,614,4053,4053,worlwide,1,197656,4
GR04,4,2020-01-06,2020-01-21,Enzypt.io,256,none,dApp Tech,https://gitcoin.co/grants/256/enzyptio,3275,89,80,687,687,3962,3962,worlwide,1,197656,5
GR04,4,2020-01-06,2020-01-21,Rotki - The portfolio tracker and accounting tool that protects your privacy,149,europe,dApp Tech,https://gitcoin.co/grants/149/rotki-the-portfolio-tracker-and-accounting-tool-t,3027,93,89,935,935,3962,3962,europe,1,13962,9
GR04,4,2020-01-06,2020-01-21,One Minute Block Time Newsletter,156,undefined,Community,https://gitcoin.co/grants/156/one-minute-block-time-newsletter,679,19,12,2753,2753,3432,3432,worlwide,1,197656,8
GR04,4,2020-01-06,2020-01-21,TrueBlocks,184,north_america,Infra Tech,https://gitcoin.co/grants/184/trueblocks,1083,49,49,2335,2335,3418,3418,north america,1,32272,9
GR04,4,2020-01-06,2020-01-21,1inch.exchange on-chain DeFi aggregation protocol,246,none,dApp Tech,https://gitcoin.co/grants/246/1inchexchange-on-chain-defi-aggregation-protocol,2110,68,60,1304,1304,3414,3414,worlwide,1,197656,3
GR04,4,2020-01-06,2020-01-21,Zero Knowledge Podcast,329,europe,Community,https://gitcoin.co/grants/329/zero-knowledge-podcast,2999,38,38,394,394,3393,3393,europe,1,13962,12
GR04,4,2020-01-06,2020-01-21,"ethers.js - Complete, Simple and Tiny",13,north_america,Infra Tech,https://gitcoin.co/grants/13/ethersjs-complete-simple-and-tiny,1852,64,61,1234,1234,3086,3086,north america,1,32272,12
GR04,4,2020-01-06,2020-01-21,DeFi Discussions Conference Support,247,none,Community,https://gitcoin.co/grants/247/defi-discussions-conference-support,1328,57,54,1738,1738,3066,3066,worlwide,1,197656,1
GR04,4,2020-01-06,2020-01-21,Lighthouse: Ethereum 2.0 Client,25,oceania,Infra Tech,https://gitcoin.co/grants/25/lighthouse-ethereum-20-client,1969,79,74,1051,1051,3020,3020,oceania,1,3020,12
GR04,4,2020-01-06,2020-01-21,Tornado.cash,198,none,dApp Tech,https://gitcoin.co/grants/198/tornadocash,3,255,235,2998,2998,3001,3001,worlwide,1,197656,7
GR04,4,2020-01-06,2020-01-21,CuraDAI - A DeFI based stable coin for Curaçao,229,none,dApp Tech,https://gitcoin.co/grants/229/curadai-a-defi-based-stable-coin-for-curacao,1745,53,51,684,684,2429,2429,worlwide,1,197656,7
GR04,4,2020-01-06,2020-01-21,MetaCartel,203,none,Community,https://gitcoin.co/grants/203/metacartel,2062,48,47,246,246,2308,2308,worlwide,1,197656,8
GR04,4,2020-01-06,2020-01-21,Dune Analytics,363,none,Infra Tech,https://gitcoin.co/grants/363/dune-analytics,588,33,31,1695,1695,2283,2283,worlwide,1,197656,3
GR04,4,2020-01-06,2020-01-21,Zapper.fi,235,undefined,dApp Tech,https://gitcoin.co/grants/235/zapperfi,1,145,131,2260,2260,2261,2261,worlwide,1,197656,3
GR04,4,2020-01-06,2020-01-21,ethsear.ch,240,none,Community,https://gitcoin.co/grants/240/ethsearch,361,25,23,1828,1828,2189,2189,worlwide,1,197656,5
GR04,4,2020-01-06,2020-01-21,Validity,186,none,dApp Tech,https://gitcoin.co/grants/186/validity,1961,9,7,78,78,2039,2039,worlwide,1,197656,4
GR04,4,2020-01-06,2020-01-21,rDAI,519,none,dApp Tech,https://gitcoin.co/grants/519/rdai,1337,67,64,671,671,2008,2008,worlwide,1,197656,7
GR04,4,2020-01-06,2020-01-21,cadCAD: Computer Aided Design for Complex Systems,308,undefined,Infra Tech,https://gitcoin.co/grants/308/cadcad-computer-aided-design-for-complex-systems,1230,53,51,776,776,2006,2006,worlwide,1,197656,9
GR04,4,2020-01-06,2020-01-21,FestDAO,305,none,Community,https://gitcoin.co/grants/305/festdao,1704,30,30,295,295,1999,1999,worlwide,1,197656,4
GR04,4,2020-01-06,2020-01-21,rTrees - Defi charity app,221,none,dApp Tech,https://gitcoin.co/grants/221/rtrees-defi-charity-app,537,30,30,1460,1460,1997,1997,worlwide,1,197656,6
GR04,4,2020-01-06,2020-01-21,EthereumETL,233,none,Infra Tech,https://gitcoin.co/grants/233/ethereumetl,443,29,28,1531,1531,1974,1974,worlwide,1,197656,5
GR04,4,2020-01-06,2020-01-21,Burner Wallet 2 & Burner Factory,145,none,Infra Tech,https://gitcoin.co/grants/145/burner-wallet-2-burner-factory,1365,61,56,530,530,1895,1895,worlwide,1,197656,6
GR04,4,2020-01-06,2020-01-21,Democracy Earth Foundation,285,undefined,dApp Tech,https://gitcoin.co/grants/285/democracy-earth-foundation,1027,55,52,640,640,1667,1667,worlwide,1,197656,9
GR04,4,2020-01-06,2020-01-21,ethereum.cn | ECN以太坊中文社区,380,east_asia,Community,https://gitcoin.co/grants/380/ethereumcn-ecnyi-tai-fang-zhong-wen-she-qu,32,5,5,1575,1575,1607,1607,east asia,1,1607,9
GR04,4,2020-01-06,2020-01-21,Planet A,293,none,Community,https://gitcoin.co/grants/293/planet-a,39,7,7,1555,1555,1594,1594,worlwide,1,197656,2
GR04,4,2020-01-06,2020-01-21,BrightID 🔆 Universal Proof of Uniqueness (Panvala League),191,undefined,dApp Tech,https://gitcoin.co/grants/191/brightid-universal-proof-of-uniqueness-panvala-le,853,53,50,682,682,1535,1535,worlwide,1,197656,9
GR04,4,2020-01-06,2020-01-21,Nimbus,137,undefined,Infra Tech,https://gitcoin.co/grants/137/nimbus,183,30,29,1318,1318,1501,1501,worlwide,1,197656,10
GR04,4,2020-01-06,2020-01-21,RYO Cloud by AVADO,300,none,dApp Tech,https://gitcoin.co/grants/300/ryo-cloud-by-avado,14,10,10,1414,1414,1428,1428,worlwide,1,197656,4
GR04,4,2020-01-06,2020-01-21,BUIDL Honduras,231,latin_america,Community,https://gitcoin.co/grants/231/buidl-honduras,1072,19,19,176,176,1248,1248,latin america,1,7548,9
GR04,4,2020-01-06,2020-01-21,Open Raise,255,none,dApp Tech,https://gitcoin.co/grants/255/open-raise,590,36,35,614,614,1204,1204,worlwide,1,197656,4
GR04,4,2020-01-06,2020-01-21,CryptoScamDB,347,undefined,Infra Tech,https://gitcoin.co/grants/347/cryptoscamdb,68,8,8,1100,1100,1168,1168,worlwide,1,197656,9
GR04,4,2020-01-06,2020-01-21,web3swift - Elegant Web3 functionality in Swift,358,europe,Infra Tech,https://gitcoin.co/grants/358/web3swift-elegant-web3-functionality-in-swift,535,32,31,520,520,1055,1055,europe,1,13962,9
GR04,4,2020-01-06,2020-01-21,Abridged,274,none,Infra Tech,https://gitcoin.co/grants/274/abridged,568,40,40,483,483,1051,1051,worlwide,1,197656,10
GR04,4,2020-01-06,2020-01-21,Dessert Dai,287,none,dApp Tech,https://gitcoin.co/grants/287/dessert-dai,361,28,27,602,602,963,963,worlwide,1,197656,5
GR04,4,2020-01-06,2020-01-21,MetaGame,213,undefined,dApp Tech,https://gitcoin.co/grants/213/metagame,1,149,130,911,911,912,912,worlwide,1,197656,9
GR04,4,2020-01-06,2020-01-21,🔥🧧 Burn Signal,138,none,dApp Tech,https://gitcoin.co/grants/138/burn-signal,202,29,25,687,687,889,889,worlwide,1,197656,5
GR04,4,2020-01-06,2020-01-21,Rocket NFT,297,none,dApp Tech,https://gitcoin.co/grants/297/rocket-nft,512,47,41,360,360,872,872,worlwide,1,197656,5
GR04,4,2020-01-06,2020-01-21,defiprime.com,139,north_america,Community,https://gitcoin.co/grants/139/defiprimecom,709,25,25,163,163,872,872,north america,1,32272,10
GR04,4,2020-01-06,2020-01-21,Vyper Smart Contract Language,200,undefined,Infra Tech,https://gitcoin.co/grants/200/vyper-smart-contract-language,276,28,27,568,568,844,844,worlwide,1,197656,10
GR04,4,2020-01-06,2020-01-21,KnownOrigin.io <> ART DAO,341,none,dApp Tech,https://gitcoin.co/grants/341/knownoriginio-art-dao,434,32,30,379,379,813,813,worlwide,1,197656,5
GR04,4,2020-01-06,2020-01-21,LeapDAO - scaling for decentralized apps,66,none,Infra Tech,https://gitcoin.co/grants/66/leapdao-scaling-for-decentralized-apps,93,17,14,689,689,782,782,worlwide,1,197656,7
GR04,4,2020-01-06,2020-01-21,Marketing DAO,289,none,Community,https://gitcoin.co/grants/289/marketing-dao,372,26,25,402,402,774,774,worlwide,1,197656,5
GR04,4,2020-01-06,2020-01-21,Groundhog,190,none,dApp Tech,https://gitcoin.co/grants/190/groundhog,462,33,30,254,254,716,716,worlwide,1,197656,2
GR04,4,2020-01-06,2020-01-21,Idea Markets,175,none,Community,https://gitcoin.co/grants/175/idea-markets,54,13,12,641,641,695,695,worlwide,1,197656,5
GR04,4,2020-01-06,2020-01-21,Kickback,125,none,dApp Tech,https://gitcoin.co/grants/125/kickback,295,29,29,387,387,682,682,worlwide,1,197656,3
GR04,4,2020-01-06,2020-01-21,Arbitrage DAO,369,none,dApp Tech,https://gitcoin.co/grants/369/arbitrage-dao,505,23,22,155,155,660,660,worlwide,1,197656,4
GR04,4,2020-01-06,2020-01-21,DeFi Saver,296,none,dApp Tech,https://gitcoin.co/grants/296/defi-saver,436,26,24,174,174,610,610,worlwide,1,197656,4
GR04,4,2020-01-06,2020-01-21,HOPR - decentralized privacy-preserving messaging protocol,89,none,dApp Tech,https://gitcoin.co/grants/89/hopr-decentralized-privacy-preserving-messaging-p,15,7,6,582,582,597,597,worlwide,1,197656,3
GR04,4,2020-01-06,2020-01-21,Rosco Kalis | Revoke.cash | truffle-plugin-verify | truffle-assertions,259,europe,dApp Tech,https://gitcoin.co/grants/259/rosco-kalis-revokecash-truffle-plugin-verify-truf,15,8,7,547,547,562,562,europe,1,13962,7
GR04,4,2020-01-06,2020-01-21,EthTurin Virtual Hackathon,372,none,Community,https://gitcoin.co/grants/372/ethturin-virtual-hackathon,236,19,19,317,317,553,553,worlwide,1,197656,3
GR04,4,2020-01-06,2020-01-21,Jelly Swap - Cross-chain Atomic Swap,271,none,Infra Tech,https://gitcoin.co/grants/271/jelly-swap-cross-chain-atomic-swap,410,29,27,141,141,551,551,worlwide,1,197656,6
GR04,4,2020-01-06,2020-01-21,Wallet Notify - A standardized way of sending push notifications to Ethereum wallets!,390,none,Infra Tech,https://gitcoin.co/grants/390/wallet-notify-a-standardized-way-of-sending-push-,19,7,7,508,508,527,527,worlwide,1,197656,4
GR04,4,2020-01-06,2020-01-21,Voyager Media,260,none,Community,https://gitcoin.co/grants/260/voyager-media,351,20,19,171,171,522,522,worlwide,1,197656,4
GR04,4,2020-01-06,2020-01-21,Deora.Earth,283,none,dApp Tech,https://gitcoin.co/grants/283/deoraearth,19,6,6,500,500,519,519,worlwide,1,197656,3
GR04,4,2020-01-06,2020-01-21,Tenderly,222,none,Infra Tech,https://gitcoin.co/grants/222/tenderly,266,24,24,190,190,456,456,worlwide,1,197656,4
GR04,4,2020-01-06,2020-01-21,RadicalxChange Foundation,63,north_america,Community,https://gitcoin.co/grants/63/radicalxchange-foundation,229,15,15,227,227,456,456,north america,1,32272,9
GR04,4,2020-01-06,2020-01-21,Wildcards.world,216,undefined,dApp Tech,https://gitcoin.co/grants/216/wildcardsworld,88,17,16,347,347,435,435,worlwide,1,197656,8
GR04,4,2020-01-06,2020-01-21,THE Sustainers of SustainWeb3 🌱,195,none,Community,https://gitcoin.co/grants/195/the-sustainers-of-sustainweb3,290,17,16,134,134,424,424,worlwide,1,197656,6
GR04,4,2020-01-06,2020-01-21,Lodestar -Ethereum 2.0 Client,79,none,Infra Tech,https://gitcoin.co/grants/79/lodestar-ethereum-20-client,180,21,21,229,229,409,409,worlwide,1,197656,7
GR04,4,2020-01-06,2020-01-21,React Native support for IPFS,364,none,dApp Tech,https://gitcoin.co/grants/364/react-native-support-for-ipfs,75,11,11,333,333,408,408,worlwide,1,197656,2
GR04,4,2020-01-06,2020-01-21,My DAO Dashboard,284,none,Infra Tech,https://gitcoin.co/grants/284/my-dao-dashboard,75,13,12,319,319,394,394,worlwide,1,197656,4
GR04,4,2020-01-06,2020-01-21,Solexplorer - Gitcoin Community Manager,428,europe,Community,https://gitcoin.co/grants/428/solexplorer-gitcoin-community-manager,370,1,0,,0,370,370,europe,1,13962,6
GR04,4,2020-01-06,2020-01-21,Blockchain Education Network (BEN) [Panvala League],49,latin_america,Community,https://gitcoin.co/grants/49/blockchain-education-network-ben-panvala-league,233,10,10,135,135,368,368,latin america,1,7548,10
GR04,4,2020-01-06,2020-01-21,Connext Network,37,none,Infra Tech,https://gitcoin.co/grants/37/connext-network,39,13,13,318,318,357,357,worlwide,1,197656,11
GR04,4,2020-01-06,2020-01-21,Gasless: Send ERC20 tokens without ETH,323,none,Infra Tech,https://gitcoin.co/grants/323/gasless-send-erc20-tokens-without-eth,186,17,17,171,171,357,357,worlwide,1,197656,5
GR04,4,2020-01-06,2020-01-21,Civitas,226,none,dApp Tech,https://gitcoin.co/grants/226/civitas,160,27,23,184,184,344,344,worlwide,1,197656,3
GR04,4,2020-01-06,2020-01-21,urllib3 - Python HTTP Library,65,undefined,Infra Tech,https://gitcoin.co/grants/65/urllib3-python-http-library,9,7,7,293,293,302,302,worlwide,1,197656,11
GR04,4,2020-01-06,2020-01-21,Reach Blockchain Development Platform,194,north_america,dApp Tech,https://gitcoin.co/grants/194/reach-blockchain-development-platform,172,23,21,125,125,297,297,north america,1,32272,9
GR04,4,2020-01-06,2020-01-21,Interstate Network - EVM optimistic rollup,334,none,Infra Tech,https://gitcoin.co/grants/334/interstate-network-evm-optimistic-rollup,124,10,10,173,173,297,297,worlwide,1,197656,4
GR04,4,2020-01-06,2020-01-21,Provenance & Authenticity Validation on Ethereum,344,none,dApp Tech,https://gitcoin.co/grants/344/provenance-authenticity-validation-on-ethereum,70,18,11,215,215,285,285,worlwide,1,197656,5
GR04,4,2020-01-06,2020-01-21,Vipnode,32,north_america,Infra Tech,https://gitcoin.co/grants/32/vipnode,11,6,6,261,261,272,272,north america,1,32272,6
GR04,4,2020-01-06,2020-01-21,_Prtcl - Incorporation as a legal DAO,318,none,dApp Tech,https://gitcoin.co/grants/318/_prtcl-incorporation-as-a-legal-dao,61,10,9,201,201,262,262,worlwide,1,197656,5
GR04,4,2020-01-06,2020-01-21,Loft Radio,332,north_america,Community,https://gitcoin.co/grants/332/loft-radio,151,10,10,110,110,261,261,north america,1,32272,5
GR04,4,2020-01-06,2020-01-21,Ethereum Cat Herders Community Fund,782,undefined,Community,https://gitcoin.co/grants/782/ethereum-cat-herders-community-fund,188,11,11,66,66,254,254,worlwide,1,197656,12
GR04,4,2020-01-06,2020-01-21,Trojan DAO / Inifinite Moloch,359,none,dApp Tech,https://gitcoin.co/grants/359/trojan-dao-inifinite-moloch,60,14,13,192,192,252,252,worlwide,1,197656,4
GR04,4,2020-01-06,2020-01-21,Daohaus/Pokemol,303,none,dApp Tech,https://gitcoin.co/grants/303/daohauspokemol,122,21,20,92,92,214,214,worlwide,1,197656,6
GR04,4,2020-01-06,2020-01-21,web3-react,248,none,Infra Tech,https://gitcoin.co/grants/248/web3-react,86,17,14,124,124,210,210,worlwide,1,197656,5
GR04,4,2020-01-06,2020-01-21,Black Girls CODE x Blockchain Ecosystem,130,none,Community,https://gitcoin.co/grants/130/black-girls-code-x-blockchain-ecosystem,134,13,12,55,55,189,189,worlwide,1,197656,7
GR04,4,2020-01-06,2020-01-21,"Locha Mesh: private txs, censorship-resistant dApps, and IPFS over a resilient long-range radio mesh network",385,none,Infra Tech,https://gitcoin.co/grants/385/locha-mesh-private-txs-censorship-resistant-dapps,9,4,4,180,180,189,189,worlwide,1,197656,4
GR04,4,2020-01-06,2020-01-21,echonomics,311,none,dApp Tech,https://gitcoin.co/grants/311/echonomics,11,6,6,153,153,164,164,worlwide,1,197656,3
GR04,4,2020-01-06,2020-01-21,WiniWallet,276,none,dApp Tech,https://gitcoin.co/grants/276/winiwallet,39,7,7,122,122,161,161,worlwide,1,197656,4
GR04,4,2020-01-06,2020-01-21,ETHDevtools,188,none,Infra Tech,https://gitcoin.co/grants/188/ethdevtools,45,14,13,100,100,145,145,worlwide,1,197656,6
GR04,4,2020-01-06,2020-01-21,Akasha Hub Barcelona,368,none,Community,https://gitcoin.co/grants/368/akasha-hub-barcelona,64,7,7,79,79,143,143,worlwide,1,197656,8
GR04,4,2020-01-06,2020-01-21,Play Ethereum,197,undefined,Infra Tech,https://gitcoin.co/grants/197/play-ethereum,12,6,4,121,121,133,133,worlwide,1,197656,6
GR04,4,2020-01-06,2020-01-21,MetaFactory,265,none,dApp Tech,https://gitcoin.co/grants/265/metafactory,79,21,19,53,53,133,133,worlwide,1,197656,6
GR04,4,2020-01-06,2020-01-21,SimpleAsWater,268,none,dApp Tech,https://gitcoin.co/grants/268/simpleaswater,127,1,0,,0,127,127,worlwide,1,197656,4
GR04,4,2020-01-06,2020-01-21,Nym,373,none,Infra Tech,https://gitcoin.co/grants/373/nym,13,4,4,114,114,127,127,worlwide,1,197656,9
GR04,4,2020-01-06,2020-01-21,lexDAO - Standardize Legal Goods on Ethereum in 2020,307,none,dApp Tech,https://gitcoin.co/grants/307/lexdao-standardize-legal-goods-on-ethereum-in-202,21,10,8,104,104,125,125,worlwide,1,197656,3
GR04,4,2020-01-06,2020-01-21,Circles UBI,331,undefined,Infra Tech,https://gitcoin.co/grants/331/circles-ubi,35,12,11,80,80,115,115,worlwide,1,197656,7
GR04,4,2020-01-06,2020-01-21,Trackato: DeFi,315,none,dApp Tech,https://gitcoin.co/grants/315/trackato-defi,70,11,10,43,43,113,113,worlwide,1,197656,5
GR04,4,2020-01-06,2020-01-21,Proof of Humanity,599,undefined,Infra Tech,https://gitcoin.co/grants/599/proof-of-humanity,23,7,7,88,88,111,111,worlwide,1,197656,9
GR04,4,2020-01-06,2020-01-21,Tasit - native mobile Ethereum dapps,183,none,dApp Tech,https://gitcoin.co/grants/183/tasit-native-mobile-ethereum-dapps,22,10,9,86,86,108,108,worlwide,1,197656,5
GR04,4,2020-01-06,2020-01-21,beaconcha.in - Open source Eth2 blockchain explorer,258,europe,Infra Tech,https://gitcoin.co/grants/258/beaconchain-open-source-eth2-blockchain-explorer,6,8,8,102,102,108,108,europe,1,13962,9
GR04,4,2020-01-06,2020-01-21,Trust Graphic Novel & Motion Comic,211,africa,Community,https://gitcoin.co/grants/211/trust-graphic-novel-motion-comic,100,3,3,7,7,107,107,africa,1,107,9
GR04,4,2020-01-06,2020-01-21,ETH Memes Twitter,366,north_america,Community,https://gitcoin.co/grants/366/eth-memes-twitter,68,6,6,39,39,107,107,north america,1,32272,9
GR04,4,2020-01-06,2020-01-21,"Fairdrop -  Secure, private & unstoppable file transfer for the free world.",280,none,dApp Tech,https://gitcoin.co/grants/280/fairdrop-secure-private-unstoppable-file-transfer,11,6,6,87,87,98,98,worlwide,1,197656,6
GR04,4,2020-01-06,2020-01-21,Fantastic12 - Turn any Discord channel into a DAO,306,none,dApp Tech,https://gitcoin.co/grants/306/fantastic12-turn-any-discord-channel-into-a-dao,43,13,12,53,53,96,96,worlwide,1,197656,5
GR04,4,2020-01-06,2020-01-21,Gas Stations Network,653,none,Infra Tech,https://gitcoin.co/grants/653/gas-stations-network,29,10,10,67,67,96,96,worlwide,1,197656,6
GR04,4,2020-01-06,2020-01-21,Raid Guild,304,none,Community,https://gitcoin.co/grants/304/raid-guild,39,15,15,56,56,95,95,worlwide,1,197656,5
GR04,4,2020-01-06,2020-01-21,Open Funding,230,none,dApp Tech,https://gitcoin.co/grants/230/open-funding,21,12,11,73,73,94,94,worlwide,1,197656,1
GR04,4,2020-01-06,2020-01-21,Zero Collateral,241,none,dApp Tech,https://gitcoin.co/grants/241/zero-collateral,38,13,11,49,49,87,87,worlwide,1,197656,6
GR04,4,2020-01-06,2020-01-21,Educational & deeply technical talks - Help me buy a camera!,288,none,Community,https://gitcoin.co/grants/288/educational-deeply-technical-talks-help-me-buy-a-,17,7,7,67,67,84,84,worlwide,1,197656,3
GR04,4,2020-01-06,2020-01-21,Training 1000 Ethereum developers for free in 2019,56,none,Community,https://gitcoin.co/grants/56/training-1000-ethereum-developers-for-free-in-201,31,10,9,51,51,82,82,worlwide,1,197656,4
